ind_unique,hhid,indid,s1q2,s1q5,s2q7a,s2q8,s2q18,s2q11,s2q12,s2q13,s4q1,s4q2,s4q3,s4q4,s4q5,s4q6,s4q7,s4q8,s4q9,s5q1,s5q2,s5q3,s5q4,s5q5,s5q6,s5q7,s5q8,s5q9,s5q10,s5q11,s5q12,s5q13_1,s5q13_2,s5q13_3,s5q14,s5q14_b,s5q15,s5q16,s5q17,s5q18,s5q19,s5q20,s5q21,s5q22,s5q23,s5q24,s5q25,s9q2,s9q2_a,s9q3,s9q3_a,s9q4,s9q5,s9q6,s9q7,hhsize,famnum,famsize,speak_arabic,speak_english,speak_swahili,speak_other,read_arabic,read_english,read_swahili,read_other,write_arabic,write_english,write_swahili,write_other,weight
"254404","2544","04","Village 1","Yes","Yes","No","No","Female","15 to 19","South Sudan","Yes","No",,"Primary","Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,"No","No",,,,"Housewife / family responsibilities",,"Less than 1 week","Employers think too old / too young to work",,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",6,2,3,"yes","yes","yes","yes",,"yes","yes",,,"yes","yes",,5.5571685
"254405","2544","05","Village 1","Yes","No","No","No","Male","05 to 09","South Sudan","Yes","Yes","Primary",,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",6,2,3,"yes",,,"yes",,,,,,,,,5.5571685
"254406","2544","06","Village 1","Yes","No","No","No","Male","00 to 04","South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,3,,,,,,,,,,,,,5.5571685
"254501","2545","01","Village 1","Yes","No","Yes","No","Female","30 to 44","DR Congo","No",,,,"Yes","No","No","Yes","No","No","Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,1,"Informal Sector (Self-Employed)","No – no difficulty",,"No – no difficulty",,"Yes – a lot of difficulty","No – no difficulty","No – no difficulty","No – no difficulty",9,1,8,,,"yes","yes",,,,,,,,,5.5571685
"254502","2545","02","Village 1","Yes","Yes","No","Yes","Male","30 to 44","DR Congo","No",,,,"Yes","No","No","Yes","Yes","No","No","No","Yes","No","No",,,,,,,,,,,,,,,,,,,,,0,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",9,1,8,,,"yes","yes",,,,,,,,,5.5571685
"254503","2545","03","Village 1","Yes","No","No","No","Female","15 to 19","DR Congo","Yes","Yes","Primary",,"Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,"No","No",,,,"Full time student / pupil",,"Less than 1 week","Full time student / pupil",,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","Yes – some difficulty","No – no difficulty","No – no difficulty",9,1,8,,"yes","yes","yes",,"yes","yes",,,,"yes",,5.5571685
"254504","2545","04","Village 1","Yes","No","No","No","Male","10 to 14","DR Congo","Yes","Yes","Primary",,"Yes","Yes","Yes","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",9,1,8,,,"yes","yes",,"yes","yes",,,,"yes",,5.5571685
"254505","2545","05","Village 1","Yes","No","No","No","Female","10 to 14","DR Congo","Yes","Yes","Primary",,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",9,1,8,,,"yes",,,,,,,,,,5.5571685
"254506","2545","06","Village 1","Yes","No","No","No","Female","05 to 09","DR Congo","Yes","Yes","Primary",,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",9,1,8,,,"yes",,,,,,,,,,5.5571685
"254507","2545","07","Village 1","Yes","No","No","No","Female","05 to 09","DR Congo","Yes","Yes","Primary",,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",9,1,8,,,"yes",,,,,,,,,,5.5571685
"254508","2545","08","Village 1","Yes","No","No","No","Female","00 to 04","DR Congo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,8,,,,,,,,,,,,,5.5571685
"254509","2545","09","Village 1","Yes","Yes","No","No","Male","25 to 29","DR Congo","Yes","No",,"Primary","Yes","Yes","Yes","Yes","No","No","No","No","Yes","No","Yes",,,,,,,,,,,,,,,,,,,,,0,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",9,2,1,,,"yes","yes",,,"yes","yes",,,"yes",,5.5571685
"254601","2546","01","Village 1","Yes","No","No","No","Female","50 to 54","South Sudan","No",,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,"No","No",,,,"Retired / income recipient",,"Would not be available","Other (specify)",,,"No – no difficulty",,"No – no difficulty",,"Yes – some difficulty","Yes – a lot of difficulty","No – no difficulty","No – no difficulty",10,1,10,,,,"yes",,,,,,,,,5.5571685
"254602","2546","02","Village 1","Yes","Yes","Yes","Yes","Female","30 to 44","South Sudan","No",,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,"No","Yes",,,,"Employed (working for pay or profit)",,"Less than 1 week","Other (specify)",,,"No – no difficulty",,"No – no difficulty",,"Yes – some difficulty","No – no difficulty","No – no difficulty","No – no difficulty",10,1,10,,,,"yes",,,,,,,,,5.5571685
"254603","2546","03","Village 1","Yes","No","No","No","Female","10 to 14","South Sudan","Yes","Yes","Primary",,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",10,1,10,,,,"yes",,,,,,,,,5.5571685
"254604","2546","04","Village 1","Yes","No","No","No","Female","10 to 14","South Sudan","Yes","Yes","Primary",,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yes – a lot of difficulty","No","No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",10,1,10,,,,"yes",,,,,,,,,5.5571685
"254605","2546","05","Village 1","Yes","No","No","No","Male","10 to 14","South Sudan","Yes","Yes","Primary",,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",10,1,10,,,,"yes",,,,,,,,,5.5571685
"254606","2546","06","Village 1","Yes","No","No","No","Male","10 to 14","South Sudan","Yes","Yes","Primary",,"Yes","Yes","Yes","Yes","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",10,1,10,,"yes",,"yes",,"yes",,"yes",,"yes",,"yes",5.5571685
"254607","2546","07","Village 1","Yes","No","No","No","Female","05 to 09","South Sudan","Yes","Yes","Primary",,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",10,1,10,,,,"yes",,,,,,,,,5.5571685
"254608","2546","08","Village 1","Yes","No","No","No","Male","05 to 09","South Sudan","Yes","Yes","Early childhood education",,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",10,1,10,,,,"yes",,,,,,,,,5.5571685
"254609","2546","09","Village 1","Yes","No","No","No","Male","05 to 09","South Sudan","Yes","Yes","Primary",,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",10,1,10,,,,"yes",,,,,,,,,5.5571685
"254610","2546","10","Village 1","Yes","No","No","No","Female","05 to 09","South Sudan","Yes","Yes","Early childhood education",,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",10,1,10,,,,"yes",,,,,,,,,5.5571685
"254801","2548","01","Village 1","Yes","Yes","Yes","Yes","Female","40 to 44","South Sudan","No",,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,"No","No",,,,"Housewife / family responsibilities",,"Less than 1 week","No jobs available in the area",,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",14,1,12,"yes",,,"yes",,,,,,,,,5.5571685
"254802","2548","02","Village 1","Yes","No","No","No","Male","15 to 19","South Sudan","Yes","Yes","Primary",,"Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,"No","No",,,,"Full time student / pupil",,"Less than 1 week","Full time student / pupil",,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",14,1,12,"yes","yes","yes","yes",,"yes","yes","yes",,"yes","yes","yes",5.5571685
"254803","2548","03","Village 1","Yes","No","No","No","Female","15 to 19","South Sudan","Yes","Yes","Primary",,"Yes","Yes","Yes","No","No","No","No","No","Yes","No","No",,,,,,,,,,,,,,,,,,,,,0,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",14,1,12,"yes","yes","yes","yes",,"yes","yes","yes",,"yes","yes",,5.5571685
"254804","2548","04","Village 1","Yes","No","No","No","Male","15 to 19","South Sudan","Yes","Yes","Primary",,"Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,"No","No",,,,"Full time student / pupil",,"Less than 1 week","Full time student / pupil",,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",14,1,12,"yes","yes",,"yes",,"yes","yes","yes",,"yes","yes","yes",5.5571685
"254805","2548","05","Village 1","Yes","No","No","No","Male","10 to 14","South Sudan","Yes","Yes","Primary",,"Yes","Yes","Yes","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",14,1,12,"yes",,,"yes",,"yes","yes","yes",,"yes","yes","yes",5.5571685
"254806","2548","06","Village 1","Yes","No","No","No","Male","10 to 14","South Sudan","Yes","Yes","Primary",,"Yes","Yes","Yes","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",14,1,12,"yes",,"yes","yes",,"yes","yes","yes",,"yes","yes",,5.5571685
"254807","2548","07","Village 1","Yes","No","No","No","Male","05 to 09","South Sudan","Yes","Yes","Primary",,"Yes","Yes","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",14,1,12,"yes",,,"yes",,"yes",,"yes",,,,,5.5571685
"254808","2548","08","Village 1","Yes","No","No","No","Male","05 to 09","South Sudan","Yes","Yes","Primary",,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",14,1,12,,,,"yes",,,,,,,,,5.5571685
"254809","2548","09","Village 1","Yes","No","No","No","Male","00 to 04","South Sudan","No",,,,"No","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",14,1,12,,,,,,,,,,,,,5.5571685
"254810","2548","10","Village 1","Yes","Yes","No","No","Male","35 to 39","South Sudan","Yes","Yes","Secondary",,"Yes","Yes","Yes","Yes","No","Yes","No","No","No","No","Yes",,,,,,,,,,,,,,,,,,,,,1,"Local NGO / CBO","No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",14,2,2,"yes","yes","yes","yes",,"yes","yes","yes",,"yes","yes","yes",5.5571685
"254811","2548","11","Village 1","Yes","No","No","No","Male","15 to 19","South Sudan","Yes","Yes","Primary",,"Yes","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,"No","No",,,,"Full time student / pupil",,"Less than 1 week","Full time student / pupil",,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",14,2,2,"yes","yes","yes","yes",,"yes","yes","yes",,"yes","yes","yes",5.5571685
"254812","2548","12","Village 1","Yes","No","No","No","Male","00 to 04","South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,1,12,,,,,,,,,,,,,5.5571685
"254813","2548","13","Village 1","Yes","No","No","No","Male","35 to 39","South Sudan","Yes","Yes","Secondary",,"Yes","Yes","Yes","Yes","No","Yes","No","No","No","No","Yes",,,,,,,,,,,,,,,,,,,,,1,"Local NGO / CBO","No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",14,1,12,"yes","yes","yes","yes",,"yes","yes","yes",,"yes","yes","yes",5.5571685
"254814","2548","14","Village 1","Yes","No","No","No","Male","15 to 19","South Sudan","Yes","Yes","Primary",,"Yes","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,"No","No",,,,"Full time student / pupil",,"Less than 1 week","Full time student / pupil",,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",14,1,12,"yes","yes",,"yes",,"yes","yes","yes",,"yes","yes","yes",5.5571685
"255001","2550","01","Village 1","Yes","No","No","No","Male","35 to 39","South Sudan","No",,,,"Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes",,,,,,,,,,,,,,,,,,,,,1,"Other","No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","Yes – some difficulty",9,1,9,,,,"yes",,,,,,,,,5.5571685
"255002","2550","02","Village 1","Yes","Yes","Yes","Yes","Female","30 to 44","South Sudan","No",,,,"Yes","No","No","No","No","No","No","Yes","Yes","No","No",,,,,,,,,,,,,,,,,,,,,0,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",9,1,9,,,,"yes",,,,,,,,,5.5571685
"255003","2550","03","Village 1","Yes","No","No","No","Male","10 to 14","South Sudan","Yes","Yes","Primary",,"Yes","Yes","Yes","Yes","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",9,1,9,"yes","yes","yes","yes",,"yes","yes","yes",,"yes","yes","yes",5.5571685
"255004","2550","04","Village 1","Yes","No","No","No","Female","05 to 09","South Sudan","Yes","Yes","Primary",,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",9,1,9,,,,"yes",,,,,,,,,5.5571685
"255005","2550","05","Village 1","Yes","No","No","No","Male","05 to 09","South Sudan","Yes","Yes","Primary",,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",9,1,9,"yes",,,"yes",,,,,,,,,5.5571685
"255006","2550","06","Village 1","Yes","No","No","No","Female","05 to 09","South Sudan","Yes","Yes","Early childhood education",,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",9,1,9,"yes",,,"yes",,,,,,,,,5.5571685
"255007","2550","07","Village 1","Yes","No","No","No","Female","00 to 04","South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",9,1,9,,,,,,,,,,,,,5.5571685
"255008","2550","08","Village 1","Yes","No","No","No","Female","00 to 04","South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,9,,,,,,,,,,,,,5.5571685
"255009","2550","09","Village 1","Yes","No","No","No","Female","05 to 09","South Sudan","Yes","Yes","Early childhood education",,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",9,1,9,,,,"yes",,,,,,,,,5.5571685
"255701","2557","01","Village 1","Yes","Yes","Yes","Yes","Female","30 to 44","South Sudan","No",,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,"No","No",,,,"Housewife / family responsibilities",,,"Unable to work (incapacitated)",,,"No – no difficulty",,"No – no difficulty",,"Yes – some difficulty","No – no difficulty","Yes – some difficulty","No – no difficulty",5,1,5,"yes",,,,,,,,,,,,5.5571685
"255702","2557","02","Village 1","Yes","No","No","No","Female","05 to 09","South Sudan","Yes","Yes","Primary",,"Yes","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",5,1,5,"yes",,,,,,,,,,,,5.5571685
"255703","2557","03","Village 1","Yes","No","No","No","Female","05 to 09","South Sudan","No",,,,"No","No","No","No","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",5,1,5,,,,,,,,,,,,,5.5571685
"255704","2557","04","Village 1","Yes","No","No","No","Male","00 to 04","South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No – no difficulty",,"No – no difficulty",,"No – no difficulty","No – no difficulty","No – no difficulty","No – no difficulty",5,1,5,,,,,,,,,,,,,5.5571685
"255705","2557","05","Village 1","Yes","No","No","No","Male","00 to 04","South Sudan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,5,,,,,,,,,,,,,5.5571685
"256301","2563","01","Village 1","Yes","Yes","Yes","Yes","Female","40 to 44","South Sudan","Yes","Yes","Secondary",,"Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes",,,,,,,,,,,,,,,,,,,,,1,"Small Scale Agriculture (Self-Employed)","Yes – a lot of difficulty","No","No – no difficulty",,"No – no difficulty","Yes – some difficulty","No – no difficulty","No – no difficulty",9,1,9,"yes","yes",,"yes",,"yes",,"yes",,"yes",,"yes",5.5571685
